Date,Username,User tag,Content,Mentions,link
"2024-11-07,09:56:48",m1k4eru,#0,vive bira,,
"2024-11-07,09:57:17",.coool,#0,me rn,m1k4eru#0,https://cdn.discordapp.com/attachments/840535839138119680/1304006753171537930/398231191_178082865360276_7184494765846927506_n.jpg?ex=672dd26d&is=672c80ed&hm=184d642f2cfaf8f1fb8287b2092d14ff1e7b21bc8b625e8473eab71ed05b957c&
"2024-11-07,09:57:33",m1k4eru,#0,hohoooooooooooooooooo,.coool#0,
"2024-11-07,09:57:39",m1k4eru,#0,bs7 nta mchi 9bayli,,
"2024-11-07,09:57:51",m1k4eru,#0,lzm tkoun 9bayli,,
"2024-11-07,09:58:18",bill8109,#0,Chrab 7lal ghire 3la.l9bayl,,
"2024-11-07,09:58:18",.coool,#0,3la russia 9byle !,,
"2024-11-07,09:58:33",bill8109,#0,Oui,.coool#0,
"2024-11-07,09:58:42",bill8109,#0,3lah tfhmhm ki yhdro?,,
"2024-11-07,09:58:56",m1k4eru,#0,khelina bs7 ghir 9bayel li yechrbo bira ta3na n7boha,,
"2024-11-07,09:59:00",m1k4eru,#0,bibron t3na,,
"2024-11-07,09:59:12",m1k4eru,#0,mzl ma cheftch 9byli mayechrobch,,
"2024-11-07,09:59:31",ya_zaraki,#0,Pffffff,,
"2024-11-07,09:59:46",su.nny_,#0,icryaftersex,cyrax_d3xterity#0,
"2024-11-07,09:59:50",su.nny_,#0,makhlofi's new look,,
"2024-11-07,10:00:30",m1k4eru,#0,,,
"2024-11-07,10:01:13",bill8109,#0,Akboom hiding behind a tree thinking no one will see him eat like this,m1k4eru#0,
"2024-11-07,10:02:09",m1k4eru,#0,<@322247763385647114> fd7k,akboom#0、bill8109#0,
"2024-11-07,10:02:13",m1k4eru,#0,XDDDDDDDDDD,,
"2024-11-07,10:03:24",bill8109,#0,Akboom koun ymout,m1k4eru#0,
"2024-11-07,10:03:31",nono1.1,#0,ana nji ghi ki tji nta,the_doorkeeper#0,
"2024-11-07,10:03:37",bill8109,#0,لزملو قبر فيه نصف قطر الارض,,
"2024-11-07,10:04:06",bill8109,#0,Lmchkl houwa ja gbile,nono1.1#0,
"2024-11-07,10:05:08",nono1.1,#0,ana dima mwakhar,bill8109#0,
"2024-11-07,10:05:35",bill8109,#0,Hassalha f ljazayr,nono1.1#0,
"2024-11-07,10:05:53",nono1.1,#0,kayna,bill8109#0,
"2024-11-07,10:08:01",the_doorkeeper,#0,,nono1.1#0,
"2024-11-07,10:10:34",roxxie.e,#0,Y'all m going to a place jsp mm pas win,,
"2024-11-07,10:10:56",roxxie.e,#0,Ew,bill8109#0,
"2024-11-07,10:11:27",yuriiiiiiiiie,#0,# 10:11,,
"2024-11-07,10:11:31",yuriiiiiiiiie,#0,ugh,,
"2024-11-07,10:12:21",muliarcsc25,#0,Fr 😭,roxxie.e#0,
"2024-11-07,10:13:28",muliarcsc25,#0,9bailia,.coool#0,
"2024-11-07,10:17:52",roxxie.e,#0,M hungry,muliarcsc25#0,
"2024-11-07,10:21:29",muliarcsc25,#0,Wt ?,roxxie.e#0,
"2024-11-07,10:21:46",muliarcsc25,#0,go eat,roxxie.e#0,
"2024-11-07,10:23:42",roxxie.e,#0,Ni nstna fl kous,muliarcsc25#0,
"2024-11-07,10:24:06",muliarcsc25,#0,فوائد bac <:ALG_kekw:852170231673782332>,roxxie.e#0,
"2024-11-07,10:24:16",muliarcsc25,#0,مكانش قراية ليوم,,
"2024-11-07,10:24:29",muliarcsc25,#0,ربي معاك,roxxie.e#0,
"2024-11-07,10:24:40",roxxie.e,#0,"N9ra end dar, bsh nfhtlna nhbtu l bouzeri3a",muliarcsc25#0,
"2024-11-07,10:24:47",roxxie.e,#0,Rni f tafoura tlftli,,
"2024-11-07,10:26:11",muliarcsc25,#0,يب,roxxie.e#0,
"2024-11-07,10:26:58",muliarcsc25,#0,موهم مكش ماكثة في بيت,,
"2024-11-07,10:27:25",roxxie.e,#0,N9itha w khrjt 😔,muliarcsc25#0,
"2024-11-07,10:30:02",roxxie.e,#0,There's a pedo besides us 💀,,
"2024-11-07,10:30:30",whostheodos,#0,lmao,,
"2024-11-07,10:32:30",kruncheeey,#0,Yo,,
"2024-11-07,10:35:52",cyrax_d3xterity,#0,adek nta u cryforit a lhaj not me 😄 anyway u crazy to return to that shit :DDDD,su.nny_#0,
"2024-11-07,10:38:48",muliarcsc25,#0,💀,roxxie.e#0,
"2024-11-07,10:39:17",muliarcsc25,#0,Deem,,
"2024-11-07,10:40:32",tommy_j2nd,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304017638292197386/0E32E076-7112-429F-BE70-1652BB6D57F4.jpg?ex=672ddc90&is=672c8b10&hm=79b69ab9c330222d0b9dd9fa1f2f7c82af640005d4e21013e01eb2b98309c598&
"2024-11-07,10:42:55",su.nny_,#0,aha nta berk retard,cyrax_d3xterity#0,
"2024-11-07,10:42:59",mike.tsu_x,#0,.,,
"2024-11-07,10:43:02",su.nny_,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304018267396112384/image.png?ex=672ddd26&is=672c8ba6&hm=a774d1830b277c7f6e91b750dc17e5a9ddb4f94eb6a575aa7d142a693c85844c&
"2024-11-07,10:43:04",su.nny_,#0,*fahmti shaibi*,,
"2024-11-07,10:43:45",.coool,#0,ya sunny ro7 tr9d,su.nny_#0,
"2024-11-07,10:43:50",.coool,#0,ya ex staff,,
"2024-11-07,10:43:54",.coool,#0,ya l useless,,
"2024-11-07,10:48:26",.coool,#0,ya rabi nod kach nhar mnl9ach dzair,,
"2024-11-07,10:49:23",akboom,#0,arwah ll retail yahdik rebi,su.nny_#0,
"2024-11-07,10:49:42",akboom,#0,98,bill8109#0,
"2024-11-07,10:49:59",.coool,#0,<@221709070984413185> mala mtktbch !!,the_doorkeeper#0,
"2024-11-07,10:52:03",yuriiiiiiiiie,#0,10:51,,
"2024-11-07,10:53:24",.coool,#0,ih w mnb3d,yuriiiiiiiiie#0,
"2024-11-07,10:54:11",yuriiiiiiiiie,#0,walou nfkr fikom brk,.coool#0,
"2024-11-07,10:54:54",7xr.,#0,,,
"2024-11-07,10:55:58",baldguy_,#0,half of my salary sahbi,akboom#0,
"2024-11-07,10:56:08",baldguy_,#0,ara private server Ana lowal nji,,
"2024-11-07,10:56:12",baldguy_,#0,<:ALG_akboom:1215420419339980891>,,
"2024-11-07,10:56:31",baldguy_,#0,chohria nta3 batala matakfinich,,
"2024-11-07,10:57:10",baldguy_,#0,haja wahida li rah tektloha hiya ads <:ALG_Sunny:1263209544188694641>,su.nny_#0,
"2024-11-07,10:58:04",baldguy_,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304022049756286996/FB_IMG_1730960701211.jpg?ex=672de0ac&is=672c8f2c&hm=09c6836c3cbd9140a45a7350168c42e431d171506174947682f499f3ac1d5ed0&
"2024-11-07,10:59:07",baldguy_,#0,amen ya rab <:ALG_sadge_borgar:877129707592753192>,,https://cdn.discordapp.com/attachments/840535839138119680/1304022315016654888/Screenshot_20241107_105854_Instagram.jpg?ex=672de0eb&is=672c8f6b&hm=dee0630c428663dc56cf114b1eef5b094b4837029313144bca46a5ab0867ab39&
"2024-11-07,11:00:55",mike.tsu_x,#0,lol nice one,baldguy_#0,
"2024-11-07,11:01:19",pinkiiee,#0,<@717201126859997234> daye3,su.nny_#0,
"2024-11-07,11:01:24",pinkiiee,#0,Rak 7ay,,
"2024-11-07,11:01:24",mike.tsu_x,#0,,baldguy_#0,
"2024-11-07,11:01:30",pinkiiee,#0,7sebtek dead,,
"2024-11-07,11:01:58",mike.tsu_x,#0,https://tenor.com/view/legends-never-die-rip-rest-in-power-rest-in-peace-blessings-gif-13892566,pinkiiee#0,
"2024-11-07,11:02:06",mike.tsu_x,#0,,,
"2024-11-07,11:02:25",baldguy_,#0,hardest npc in ds1,mike.tsu_x#0,
"2024-11-07,11:02:45",baldguy_,#0,first word with all its meanings,,
"2024-11-07,11:03:08",mike.tsu_x,#0,i  agree,baldguy_#0,
"2024-11-07,11:03:24",pinkiiee,#0,Hadek mechi legend,mike.tsu_x#0,
"2024-11-07,11:03:27",pinkiiee,#0,Daye3,,
"2024-11-07,11:03:41",the_doorkeeper,#0,nn,.coool#0,
"2024-11-07,11:03:49",mike.tsu_x,#0,daye3 f hajat w legend f hajat,pinkiiee#0,
"2024-11-07,11:04:24",mike.tsu_x,#0,but legend  ktermen  daye3,,
"2024-11-07,11:04:59",pinkiiee,#0,The only ostoura I know is <@776769968955457546>,.coool#0、mike.tsu_x#0,
"2024-11-07,11:05:12",7.fik,#0,.,,
"2024-11-07,11:05:42",mike.tsu_x,#0,,pinkiiee#0,
"2024-11-07,11:06:43",akboom,#0,sman gue3 mhanyin,bill8109#0,
"2024-11-07,11:06:59",akboom,#0,oustourat l autism you mean,pinkiiee#0,
"2024-11-07,11:07:35",pinkiiee,#0,Skot skot,akboom#0,
"2024-11-07,11:07:50",pinkiiee,#0,Lakboom nta ma3andekch 7yat,,
"2024-11-07,11:08:07",akboom,#0,true,pinkiiee#0,
"2024-11-07,11:08:12",.coool,#0,byna hadi l binkie,pinkiiee#0,
"2024-11-07,11:08:12",the_doorkeeper,#0,fina ga3 the only one who actually has a life is akboom,,
"2024-11-07,11:08:14",the_doorkeeper,#0,mouwatin sallih,,
"2024-11-07,11:08:21",the_doorkeeper,#0,he pays his taxes and everythign,,
"2024-11-07,11:08:22",mike.tsu_x,#0,<@322247763385647114> still alive,akboom#0,
"2024-11-07,11:08:34",akboom,#0,i find that offensive i don't want to be mouwatin saleh kraht <:ALG_kekw:852170231673782332>,the_doorkeeper#0,
"2024-11-07,11:08:39",.coool,#0,?mute,the_doorkeeper#0,
"2024-11-07,11:08:39",Carl-bot,#1536,"```?mute <member> [duration]
      ^^^^^^^^
member is a required argument that is missing.```",,
"2024-11-07,11:08:41",akboom,#0,bghit nweli ma neslahch,,
"2024-11-07,11:08:48",akboom,#0,cc mike,mike.tsu_x#0,
"2024-11-07,11:08:54",akboom,#0,yes,,
"2024-11-07,11:08:55",akboom,#0,so far,,
"2024-11-07,11:09:04",muliarcsc25,#0,Hmmmm,,
"2024-11-07,11:09:41",the_doorkeeper,#0,shutup,.coool#0,
"2024-11-07,11:10:27",.coool,#0,?mute 221709070984413185 2 min me no shutup you shutup ok !!,the_doorkeeper#0,
"2024-11-07,11:10:28",Carl-bot,#1536,**.coool** muted **the_doorkeeper** for 1 minute and 59 seconds. Reason: me no shutup you shutup ok !!,,
"2024-11-07,11:10:32",mike.tsu_x,#0,how's it going,akboom#0,
"2024-11-07,11:12:32",7xr.,#0,,.coool#0,
"2024-11-07,11:12:40",m1k4eru,#0,,,
"2024-11-07,11:13:08",ssxrq_sd,#0,gng,,
"2024-11-07,11:15:08",akboom,#0,https://tenor.com/view/coraline-dad-gif-typing-gif-18806780,mike.tsu_x#0,
"2024-11-07,11:15:10",akboom,#0,living the dream man,,
"2024-11-07,11:15:13",akboom,#0,what about you,,
"2024-11-07,11:15:33",pinkiiee,#0,😞,akboom#0,https://cdn.discordapp.com/attachments/840535839138119680/1304026452261343313/SmartSelect_20240901-080038_Discord.jpg?ex=672de4c5&is=672c9345&hm=15ce63c549e17b3e87f49c648cee46c9621716a39d601e25e9003234cdd4a418&
"2024-11-07,11:15:44",pinkiiee,#0,Akboom's life,,
"2024-11-07,11:15:47",akboom,#0,https://tenor.com/view/homelander-the-boys-perfect-it-was-perfect-gif-13138526129365655091,pinkiiee#0,
"2024-11-07,11:15:49",7xr.,#0,الإدمان,pinkiiee#0,
"2024-11-07,11:15:50",akboom,#0,wlh best life,,
"2024-11-07,11:15:52",mike.tsu_x,#0,things r kind of under control,akboom#0,
"2024-11-07,11:16:08",mike.tsu_x,#0,ofc,akboom#0,
"2024-11-07,11:16:26",7xr.,#0,كنت كيما نتا نلعب سكاي بلوك هاي بيكسل 24 ساعة,akboom#0,
"2024-11-07,11:16:35",akboom,#0,logging into new zone fighting new enemies getting stronger defeat raid bosses,pinkiiee#0,
"2024-11-07,11:16:45",akboom,#0,https://tenor.com/view/perfect-nice-great-excellent-the-boys-gif-15593741,,
"2024-11-07,11:17:01",akboom,#0,that's great man,mike.tsu_x#0,
"2024-11-07,11:17:07",pinkiiee,#0,I keep getting influenced to try wow by friends,akboom#0,
"2024-11-07,11:17:18",7xr.,#0,المشكلة الأكبر العاب هذي ماعندهاش نهاية ديما تلقى حاجة ديرها,akboom#0,
"2024-11-07,11:17:27",akboom,#0,it consumes your life too much time consuming,pinkiiee#0,
"2024-11-07,11:17:38",akboom,#0,i am in an endless cycle between wow and lol,,
"2024-11-07,11:17:47",akboom,#0,HOWEVER,,
"2024-11-07,11:17:49",ssxrq_sd,#0,https://tenor.com/view/very-cat-gif-27584673,,
"2024-11-07,11:17:51",akboom,#0,it's the best mmo game out there,,
"2024-11-07,11:17:56",mike.tsu_x,#0,yeah,akboom#0,
"2024-11-07,11:17:56",.coool,#0,photo t3 rjli,,https://cdn.discordapp.com/attachments/840535839138119680/1304027051627515924/Screenshot_2.png?ex=672de554&is=672c93d4&hm=f1953e64342fb433ed7de0d8cc1e8ae0a61f39ba5fb48d2ab93f7a2f27eb297b&
"2024-11-07,11:17:56",akboom,#0,very balanced,,
"2024-11-07,11:18:16",ssxrq_sd,#0,A777777777777777,.coool#0,
"2024-11-07,11:18:37",pinkiiee,#0,,.coool#0,https://cdn.discordapp.com/attachments/840535839138119680/1304027222302134292/aghir_bechwiya.mp4?ex=672de57d&is=672c93fd&hm=3bc6ac6eb6cc503f341c628f1adf35b449e48967d7f044e11cbbacf54c174a8b&
"2024-11-07,11:18:49",akboom,#0,cool you work in a red team wela schizo hacker  for fun berk,.coool#0,
"2024-11-07,11:19:10",the_doorkeeper,#0,https://tenor.com/view/white-dog-dancing-dancing-dog-gif-1180541100385615006,pinkiiee#0,
"2024-11-07,11:19:26",the_doorkeeper,#0,bro is a full time mod wsh men red team,akboom#0,
"2024-11-07,11:19:41",.coool,#0,both of them,akboom#0,
"2024-11-07,11:20:01",aaamethysttt,#0,,,
"2024-11-07,11:20:03",.coool,#0,red team f nhar w nbol 3lihom f lil,,
"2024-11-07,11:20:03",akboom,#0,hhhhhhhhhhhhhhh true,the_doorkeeper#0,
"2024-11-07,11:20:14",.coool,#0,,pinkiiee#0,https://cdn.discordapp.com/attachments/840535839138119680/1304027626964385823/aghir_bechwiya.mp4?ex=672de5dd&is=672c945d&hm=a18af0300c3b6ca612a8df027baab8ddd46f10c7210e65c15eef27f4949965fa&
"2024-11-07,11:21:05",.coool,#0,doorkeeper nta khdmtk tktb f chat brk,the_doorkeeper#0,
"2024-11-07,11:21:21",.coool,#0,3mr chat bl ktba bach yban server active,,
"2024-11-07,11:21:25",.coool,#0,hada makan,,
"2024-11-07,11:21:28",.coool,#0,so,,
"2024-11-07,11:21:35",.coool,#0,https://tenor.com/view/back-to-work-gif-18382095,,
"2024-11-07,11:21:41",.coool,#0,wala nrj3lk l ban,,
"2024-11-07,11:26:10",cyrax_d3xterity,#0,thel fi termtek and they gave u a character fully geard kill urself,su.nny_#0,
"2024-11-07,11:27:04",baldguy_,#0,hadak howa makhlofi,cyrax_d3xterity#0,
"2024-11-07,11:27:18",baldguy_,#0,paladin nta3o badalo ismo <:ALG_akboom:1215420419339980891>,,
"2024-11-07,11:34:27",cyrax_d3xterity,#0,gay ass shit character kill urself sunny :DDD,baldguy_#0,
"2024-11-07,11:34:46",baldguy_,#0,<:ALG_akboom:1215420419339980891>,,
"2024-11-07,11:34:56",baldguy_,#0,mahabch y9tl roho,,
"2024-11-07,11:35:11",baldguy_,#0,dima ngolo a9tl rohek ndiro 7afla kbira,,
"2024-11-07,11:38:15",yia06555,#0,Ana 😦,baldguy_#0,
"2024-11-07,11:38:56",baldguy_,#0,ndirolel hafla nta than a9atlo rwa7kom f nhar wahed brk bah tekfiha budget,yia06555#0,
"2024-11-07,11:45:00",yia06555,#0,3leh habni n9tl rohi bessah,baldguy_#0,
"2024-11-07,11:45:31",baldguy_,#0,I thought that what you wanted <:ALG_akboom:1215420419339980891>,yia06555#0,
"2024-11-07,11:46:06",yia06555,#0,No my mum will miss me,baldguy_#0,
"2024-11-07,11:46:40",whostheodos,#0,https://tenor.com/view/albertcamus-gif-7556182206836743979,,
"2024-11-07,11:46:45",whostheodos,#0,me btw,,
"2024-11-07,11:48:23",wakumiiee.,#0,mtbkinich,roxxie.e#0,
"2024-11-07,11:51:14",baldguy_,#0,ma3lich rabi yekhlf eliha,yia06555#0,
"2024-11-07,11:52:04",2wyz,#0,https://tenor.com/view/frog-chill-gif-7771013229184068709,,
"2024-11-07,11:55:13",scarecrow1378,#0,https://tenor.com/view/lmao-meme-gif-6370185573434594642,,
"2024-11-07,11:56:18",su.nny_,#0,ri7et apex player,,
"2024-11-07,11:56:44",su.nny_,#0,mane9derch ndir gifs lmao,,
"2024-11-07,11:58:13",roxxie.e,#0,Rna f la fac,wakumiiee.#0,
"2024-11-07,11:58:55",roxxie.e,#0,Wait am an adult sma mythsbch pedo,muliarcsc25#0,
"2024-11-07,11:59:24",su.nny_,#0,akhi,cyrax_d3xterity#0,
"2024-11-07,11:59:41",su.nny_,#0,لا اكلم القرود,,
"2024-11-07,11:59:56",yia06555,#0,Inchallah,baldguy_#0,
"2024-11-07,11:59:58",su.nny_,#0,jib l easiest ashiev mbe3d sahel,,
"2024-11-07,12:00:01",su.nny_,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304037639997100032/image.png?ex=672def31&is=672c9db1&hm=d8c40278318d1ddccdf9ec7d52f230f4584f31a7384393f155dcd9b176b6301a&
"2024-11-07,12:00:31",wakumiiee,#0,chwiya wnroh lsbitar lbst,roxxie.e#0,
"2024-11-07,12:00:38",yia06555,#0,Njo na9raw ?,roxxie.e#0,
"2024-11-07,12:02:00",wakumiiee.,#0,zidili pics 3jbtoni,roxxie.e#0,
"2024-11-07,12:02:05",wakumiiee.,#0,ig ofc,,
"2024-11-07,12:04:52",baldguy_,#0,<:ALG_akboom:1215420419339980891>,su.nny_#0,
"2024-11-07,12:04:54",roxxie.e,#0,Mzl mkhrjtich?,wakumiiee#0,
"2024-11-07,12:05:01",roxxie.e,#0,Mch la fac dyali,yia06555#0,
"2024-11-07,12:05:10",roxxie.e,#0,Face or la fac,wakumiiee.#0,
"2024-11-07,12:05:22",wakumiiee,#0,knt nakl 😭,roxxie.e#0,
"2024-11-07,12:05:29",wakumiiee,#0,both,roxxie.e#0,
"2024-11-07,12:07:06",hiba0355,#0,👯‍♂️,,
"2024-11-07,12:07:53",whostheodos,#0,https://tenor.com/view/funny-dance-gif-10587235,,
"2024-11-07,12:09:09",baldguy_,#0,<:ALG_akboom:1215420419339980891>,,https://cdn.discordapp.com/attachments/840535839138119680/1304039939880521808/koning_sonic-20241107-0001.mp4?ex=672df155&is=672c9fd5&hm=14956244077f90ecd2decd60ec09fc0d164f312d699b4f6c3e6b7bea607082ab&
"2024-11-07,12:16:49",8menn,#0,Alo,,
"2024-11-07,12:17:03",8menn,#0,Lythero,baldguy_#0,
"2024-11-07,12:20:48",djazairi.213,#0,Salam Guys !,,
"2024-11-07,12:25:53",daddymingo,#0,hada mingo w7da5r,lb9999b#0,
"2024-11-07,12:26:05",ssxrq_sd,#0,Mango mango mango,,
"2024-11-07,12:26:20",ssxrq_sd,#0,https://tenor.com/view/phonk-trollface-gif-27242792,,
"2024-11-07,12:26:28",daddymingo,#0,man go?,ssxrq_sd#0,
"2024-11-07,12:26:59",ssxrq_sd,#0,Ur not skibidi sigma rizz GET OU-,daddymingo#0,
"2024-11-07,12:27:11",daddymingo,#0,i'm black,ssxrq_sd#0,
"2024-11-07,12:27:44",ssxrq_sd,#0,Dw nigga,daddymingo#0,
"2024-11-07,12:28:12",ssxrq_sd,#0,https://tenor.com/view/skibidi-principal-mr-electric-office-send-him-gif-757347946470273734,,
"2024-11-07,12:28:25",daddymingo,#0,you just said the nigga word... you're racist,ssxrq_sd#0,
"2024-11-07,12:28:44",ssxrq_sd,#0,Yes nigga idgf,daddymingo#0,
"2024-11-07,12:39:54",nono1.1,#0,https://tenor.com/view/cat-funny-cat-funny-smile-happy-gif-7621419476068285580,the_doorkeeper#0,
"2024-11-07,12:41:29",exenoness,#0,NONO I MISSED U,nono1.1#0,
"2024-11-07,12:41:59",exenoness,#0,<@373146874523287552> u here nigga aya,attano__#0,
"2024-11-07,12:53:09",attano__,#0,Wassup,,
"2024-11-07,12:53:30",attano__,#0,Wiiin,exenoness#0,
"2024-11-07,12:53:53",attano__,#0,M3labalich 3lach rani lehna anyway,,
"2024-11-07,12:55:03",cyrax_d3xterity,#0,<:ALG_noice:800765090793390180>,su.nny_#0,
"2024-11-07,12:56:23",nazeliseo,#0,HELLOOOOOOOOOOOOO,,
"2024-11-07,12:56:30",nazeliseo,#0,https://tenor.com/view/cat-cat-tongue-cat-licking-white-cat-cursed-cat-gif-27575167,,
"2024-11-07,12:57:25",.coool,#0,https://tenor.com/view/ok-gif-1293616557059689182,nazeliseo#0,
"2024-11-07,12:57:34",nazeliseo,#0,JAWAAAAD,.coool#0,
"2024-11-07,12:58:11",.coool,#0,chrit skin t3 sheriff,nazeliseo#0,
"2024-11-07,12:58:44",nazeliseo,#0,Cool,.coool#0,
"2024-11-07,12:58:49",nazeliseo,#0,<:ALG_OMEGALUL:842607487098421248>,,
"2024-11-07,12:58:59",nazeliseo,#0,Jawad hada win accepted my request,,
"2024-11-07,12:59:06",nazeliseo,#0,You should be ashamed,,
"2024-11-07,12:59:10",nazeliseo,#0,<:ALG_theuncaty:1137537510621335634>,,
"2024-11-07,12:59:31",mike.tsu_x,#0,djawaaaaaaaaaaaaaaad ashamed mahboul nta,nazeliseo#0,
"2024-11-07,12:59:32",.coool,#0,ya kho hada win clickit 3la profile t3k l9itk b3tli friend request,,
"2024-11-07,13:00:14",aaamethysttt,#0,,,
"2024-11-07,13:00:32",.coool,#0,3wdha manini,aaamethysttt#0,
"2024-11-07,13:03:05",aaamethysttt,#0,A7la manini,.coool#0,
"2024-11-07,13:03:09",aaamethysttt,#0,Roh,,
"2024-11-07,13:07:42",.coool,#0,https://tenor.com/view/b3louk-kid-wayway-dance-morocco-gif-18335530,aaamethysttt#0,
"2024-11-07,13:12:49",ssxrq_sd,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304055961052381195/lowqualityreel_14030817_131112480.jpg?ex=672e0041&is=672caec1&hm=579332ed0b2b67e4c16971a129c44e41164299d2c45d3a08ad4199dc508358e2&
"2024-11-07,13:19:41",exenoness,#0,ana retard who invited u,attano__#0,
"2024-11-07,13:23:23",attano__,#0,Retarded,exenoness#0,
"2024-11-07,13:23:28",attano__,#0,Bain men ismk,,
"2024-11-07,13:28:43",wakumiiee.,#0,.,,
"2024-11-07,13:32:42",hiba0355,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304060967235354636/98835912ec732192963fa71de52d9a92.jpg?ex=672e04ea&is=672cb36a&hm=ace8b021337fc1e2ecb7b042ce6c8b570320cb21b2026074c514195cc8945994&
"2024-11-07,13:34:29",su.nny_,#0,zid chouf 10hc 9 man run,cyrax_d3xterity#0,
"2024-11-07,13:34:36",su.nny_,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304061442454061056/image.png?ex=672e055c&is=672cb3dc&hm=bb24de832351d6165eb1257fba9720c3355b240334641700842a3340833e957a&
"2024-11-07,13:43:23",m1k4eru,#0,piiiiiiiiiiii wch raw sari,,
"2024-11-07,13:58:59",headhunterz999,#0,<@743592225166065754> <@911675421072949259>,yawimo#0、jsppp_23#0,
"2024-11-07,13:59:16",headhunterz999,#0,@nael_ebrr,,
"2024-11-07,14:01:44",uglybaby,#0,show the gear,su.nny_#0,
"2024-11-07,14:01:49",ssxrq_sd,#0,https://tenor.com/view/very-cat-gif-27584673,,
"2024-11-07,14:04:10",cyrax_d3xterity,#0,we done bro ngl 😉 time for some changes we did our time there,su.nny_#0,
"2024-11-07,14:04:14",cyrax_d3xterity,#0,time to move on,,
"2024-11-07,14:14:22",lasdrugasxd._,#0,Bruh what ur fr ?,edwardkenwayy#0,
"2024-11-07,14:14:43",deleted_user_911,#0,https://tenor.com/view/rat-eats-mm-rat-aardman-gif-25764900,,
"2024-11-07,14:18:24",miwmiw_3,#0,,,
"2024-11-07,14:18:51",wakumiiee.,#0,wy emri cv,miwmiw_3#0,
"2024-11-07,14:19:46",miwmiw_3,#0,Cv w nti bbg<:curious_cat:1295888051205181480>,wakumiiee.#0,
"2024-11-07,14:20:06",wakumiiee.,#0,lbs hmdlh <a:hk_hellokittylove:1095089247322640405>,miwmiw_3#0,
"2024-11-07,14:20:15",miwmiw_3,#0,Hmdlh muah,wakumiiee.#0,
"2024-11-07,14:20:22",wakumiiee.,#0,mwahhh,miwmiw_3#0,
"2024-11-07,14:21:24",miwmiw_3,#0,https://tenor.com/view/cat-kiss-cock-mrekk-vaxei-whitefcat-gif-20435871,wakumiiee.#0,
"2024-11-07,14:24:54",kitter969,#0,<:ALG_Sadge:1188883647772758106>,,
"2024-11-07,14:27:35",.coool,#0,<:ALG_Djawed:1267219975471628378>,,
"2024-11-07,14:28:07",soheibb,#0,dzai,,
"2024-11-07,14:28:37",mike.tsu_x,#0,.,,
"2024-11-07,14:32:35",aymen._1,#0,Dzai dzai,soheibb#0,
"2024-11-07,14:33:59",soheibb,#0,https://tenor.com/view/oggy-and-the-cockroaches-oggy-and-jack-peeing-oggy-gif-25220401,aymen._1#0,
"2024-11-07,14:37:41",kitter969,#0,zai  zai,,
"2024-11-07,14:37:41",.itsskoolio,#0,<@776769968955457546>cool li jms kan cool,.coool#0,
"2024-11-07,14:37:47",.itsskoolio,#0,https://tenor.com/view/dragei-sergei-dragunov-dragunov-tekken-tekken7-gif-25594866,,
"2024-11-07,14:39:07",_ego.0,#0,I fuckin hate ppl bro,,
"2024-11-07,14:39:17",headhunterz999,#0,I fuckin hate ppl bro,,
"2024-11-07,14:39:27",.itsskoolio,#0,Leh,,
"2024-11-07,14:39:27",_ego.0,#0,Mchi w9tk,,
"2024-11-07,14:39:32",.itsskoolio,#0,Tkrh ppl,,
"2024-11-07,14:39:34",.itsskoolio,#0,Head,,
"2024-11-07,14:39:38",.itsskoolio,#0,Hntaz,,
"2024-11-07,14:39:45",headhunterz999,#0,slm,,
"2024-11-07,14:39:50",.itsskoolio,#0,Slm,,
"2024-11-07,14:39:52",.itsskoolio,#0,Slm,,
"2024-11-07,14:39:54",.itsskoolio,#0,Cc,,
"2024-11-07,14:39:58",headhunterz999,#0,cc slm cv,,
"2024-11-07,14:40:06",headhunterz999,#0,leh tkrhi ppl,_ego.0#0,
"2024-11-07,14:40:10",headhunterz999,#0,ana nbghik zuffy,,
"2024-11-07,14:40:20",.itsskoolio,#0,Cv,headhunterz999#0,
"2024-11-07,14:40:22",.itsskoolio,#0,Hmdullah,,
"2024-11-07,14:40:23",.itsskoolio,#0,Bye,,
"2024-11-07,14:40:31",headhunterz999,#0,hmdlh,,
"2024-11-07,14:40:32",headhunterz999,#0,bye,,
"2024-11-07,14:40:58",_ego.0,#0,https://tenor.com/view/spike-cowboy-bebop-gif-18169283,headhunterz999#0,
"2024-11-07,14:41:06",kitter969,#0,same,_ego.0#0,
"2024-11-07,14:41:18",headhunterz999,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1304078230348632064/images_15.jpeg?ex=672e14fe&is=672cc37e&hm=3bfcd8b9888267b52ef34334d01f5cfc3deea71196525a5879ef96db1fcc90ed&
"2024-11-07,14:41:36",nazeliseo,#0,https://tenor.com/view/cat-cat-tongue-cat-licking-white-cat-cursed-cat-gif-27575167,,
"2024-11-07,14:41:37",_ego.0,#0,Weren’t u the same guy who told me to be kind to ppl,kitter969#0,
